weeks,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
35,2013,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,213827
34,2013,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,175200
33,2013,,,,,,,,,,,,
33,2013,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07E-05,0.187,0.235,179.063,193147
33,2013,0.509,0.781,8,-3.48,1,0.072,0.0398,0,0.0749,0.176,128,271427
33,2013,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,192790
33,2013,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,309053
32,2013,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,218547
32,2013,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
31,2013,0.727,0.937,11,-2.871,0,0.286,0.00417,0,0.091,0.749,132.067,219493
30,2013,0.688,0.473,8,-9.059,1,0.167,0.716,4.46E-05,0.104,0.299,84.958,318525
30,2013,0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,224920
30,2013,0.518,0.492,10,-8.436,0,0.193,0.216,0.0012,0.146,0.471,78.848,375387
29,2013,0.667,0.608,1,-7.054,1,0.216,0.324,0.000198,0.426,0.475,99.992,241160
29,2013,0.81,0.793,6,-9.404,0,0.0403,0.0378,1.77E-06,0.072,0.863,116.05,369627
29,2013,0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,160240
29,2013,0.775,0.816,0,-5.534,1,0.0281,0.164,0,0.126,0.753,98.219,214333
29,2013,0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236,247800
29,2013,0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,281040
28,2013,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747
28,2013,,,,,,,,,,,,
28,2013,0.635,0.537,7,-7.895,0,0.0832,0.172,0,0.418,0.383,125.028,215381
27,2013,0.919,0.506,1,-7.14,1,0.304,0.132,0,0.0771,0.273,97.465,220240
27,2013,0.853,0.693,1,-6.87,1,0.275,0.0239,0,0.11,0.662,95.967,233787
27,2013,0.597,0.919,7,-2.954,1,0.0439,0.000145,0,0.282,0.729,113.991,255587
27,2013,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560
27,2013,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.10E-05,0.0425,0.758,185.063,220573
87,2014,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813
79,2014,0.826,0.436,1,-9.583,1,0.0558,0.441,0.615,0.0964,0.272,119.051,259093
68,2014,0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.115,0.477,122.017,257840
61,2014,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,175200
59,2014,0.515,0.467,11,-10.623,1,0.0494,0.633,0,0.107,0.346,114.532,278440
57,2014,0.645,0.585,6,-6.122,1,0.0513,0.00314,0,0.165,0.353,131.931,215672
53,2014,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
53,2014,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,214148
48,2014,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93E-06,0.0759,0.843,119.993,263827
47,2014,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,232720
44,2014,0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,190185
43,2014,0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.243,74.897,252733
43,2014,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,192790
42,2014,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.10E-05,0.0425,0.758,185.063,220573
39,2014,0.649,0.76,1,-6.487,1,0.0574,0.114,0,0.317,0.843,80.018,161853
39,2014,0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,204160
38,2014,0.69,0.578,6,-7.436,1,0.0929,0.167,0,0.305,0.416,99.961,193059
37,2014,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,213733
37,2014,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400
36,2014,0.516,0.755,5,-3.724,1,0.0383,0.0633,0.00103,0.107,0.165,140.099,262173
36,2014,0.658,0.535,9,-8.983,0,0.0573,0.0265,0,0.2,0.419,110.684,227360
36,2014,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
36,2014,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,194240
35,2014,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28E-06,0.354,0.436,90.003,223546
34,2014,0.773,0.758,1,-4.993,1,0.0381,0.0422,0,0.305,0.925,144.033,224840
34,2014,0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,231013
33,2014,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65E-05,0.107,0.246,147.464,260533
33,2014,0.729,0.735,1,-5.455,1,0.0919,0.0178,0.000193,0.089,0.544,121.986,255867
33,2014,0.618,0.443,2,-9.681,1,0.0526,0.469,0,0.0829,0.167,119.949,198853
33,2014,0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,177685
32,2014,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,221360
32,2014,0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,245493
32,2014,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07E-05,0.0685,0.572,117.089,216120
31,2014,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58E-06,0.55,0.779,119.968,245867
31,2014,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,215111
30,2014,0.723,0.777,7,-3.503,1,0.108,0.0426,3.68E-06,0.0451,0.961,91.017,243413
29,2014,0.635,0.691,0,-4.862,1,0.258,0.555,0,0.097,0.638,82.142,217419
29,2014,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69E-05,0.0829,0.347,110.02,209160
29,2014,0.919,0.506,1,-7.14,1,0.304,0.132,0,0.0771,0.273,97.465,220240
29,2014,0.781,0.853,1,-3.68,0,0.0715,0.0525,0,0.12,0.624,110.049,250189
28,2014,0.424,0.438,11,-5.53,1,0.0553,0.617,0,0.0837,0.325,128.983,120308
28,2014,0.67,0.476,9,-6.253,0,0.0406,0.328,0,0.104,0.235,96.975,231907
28,2014,0.764,0.504,10,-6.781,0,0.106,0.135,0,0.143,0.678,85.545,236093
27,2014,0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59E-06,0.256,0.156,145.082,338413
27,2014,0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,175427
27,2014,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03E-06,0.193,0.549,120.97,227833
27,2014,,,,,,,,,,,,
26,2014,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533
26,2014,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89E-06,0.0913,0.0765,141.284,229400
26,2014,0.882,0.621,1,-6.652,1,0.0461,0.000463,0.00055,0.0784,0.487,104.954,189707
58,2015,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,281560
55,2015,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15E-05,0.0344,0.928,114.988,269667
54,2015,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
53,2015,0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,199080
50,2015,0.647,0.785,7,-5.414,1,0.165,0.0561,0,0.148,0.943,160.015,219200
47,2015,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87E-06,0.124,0.961,134.052,187920
47,2015,0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,222093
46,2015,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07E-05,0.0685,0.572,117.089,216120
44,2015,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,204280
43,2015,0.659,0.291,2,-8.275,0,0.0348,0.405,0,0.0771,0.406,119.829,277680
42,2015,0.821,0.759,8,-8.541,1,0.121,0.247,0,0.321,0.962,140.01,185143
42,2015,0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,235493
41,2015,0.773,0.758,1,-4.993,1,0.0381,0.0422,0,0.305,0.925,144.033,224840
41,2015,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,148197
41,2015,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,241693
40,2015,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49E-06,0.109,0.62,78.558,180387
39,2015,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69E-05,0.0829,0.347,110.02,209160
37,2015,,,,,,,,,,,,
37,2015,0.733,0.676,10,-5.655,0,0.0432,0.0697,0,0.208,0.701,97.448,226581
36,2015,,,,,,,,,,,,
36,2015,0.753,0.678,5,-5.421,1,0.0644,0.085,1.64E-06,0.13,0.583,96.006,231827
36,2015,0.568,0.367,7,-9.414,1,0.0304,0.696,0.00588,0.105,0.389,95.076,164733
36,2015,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561
35,2015,0.595,0.793,4,-8.685,1,0.0617,0.897,0.598,0.0753,0.975,74.905,52114
35,2015,0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,207719
35,2015,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200
34,2015,0.393,0.858,4,-2.868,0,0.0729,0.00359,0,0.102,0.56,176.042,228360
34,2015,0.78,0.68,4,-6.081,1,0.0305,0.141,1.20E-05,0.138,0.594,118.026,180560
34,2015,0.674,0.608,8,-6.628,0,0.0334,0.0119,0,0.103,0.464,124.952,253440
33,2015,0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,231013
32,2015,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303
32,2015,0.474,0.921,9,-10.431,0,0.0457,0.00491,0.85,0.476,0.696,93.01,122339
32,2015,0.558,0.719,11,-5.603,1,0.0419,0.101,0,0.212,0.483,158.031,243707
32,2015,0.635,0.691,0,-4.862,1,0.258,0.555,0,0.097,0.638,82.142,217419
31,2015,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03E-06,0.193,0.549,120.97,227833
31,2015,,,,,,,,,,,,
31,2015,0.706,0.786,0,-3.417,0,0.091,0.26,0,0.38,0.751,150.028,199387
31,2015,0.564,0.714,7,-4.987,1,0.129,0.0549,0,0.155,0.33,175.924,204013
31,2015,,,,,,,,,,,,
30,2015,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48E-05,0.146,0.499,130.075,257200
30,2015,0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,238427
30,2015,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,209423
30,2015,0.628,0.69,8,-5.83,1,0.0511,0.443,0,0.113,0.66,179.908,205907
30,2015,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987
29,2015,0.752,0.754,1,-6.684,1,0.0615,0.0151,0,0.0486,0.755,149.789,206880
29,2015,0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,242253
29,2015,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03E-06,0.111,0.95,139.091,182667
29,2015,,,,,,,,,,,,
27,2015,,,,,,,,,,,,
27,2015,0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,229360
56,2016,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15E-05,0.0344,0.928,114.988,269667
52,2016,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29E-05,0.0602,0.648,169.977,202333
52,2016,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49E-06,0.109,0.62,78.558,180387
52,2016,0.752,0.754,1,-6.684,1,0.0615,0.0151,0,0.0486,0.755,149.789,206880
52,2016,0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,222093
51,2016,0.821,0.759,8,-8.541,1,0.121,0.247,0,0.321,0.962,140.01,185143
48,2016,0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,242253
48,2016,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561
46,2016,0.774,0.753,4,-5.446,0,0.0517,0.152,0,0.0371,0.896,119.002,219147
45,2016,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,148197
45,2016,0.671,0.314,5,-8.091,0,0.244,0.11,0,0.0825,0.296,110.898,191600
44,2016,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667
44,2016,,,,,,,,,,,,
42,2016,0.73,0.643,6,-7.811,0,0.0984,8.47E-05,0,0.203,0.492,141.961,186018
41,2016,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,233720
41,2016,,,,,,,,,,,,
40,2016,0.618,0.717,7,-5.738,1,0.318,0.00256,0,0.625,0.603,190.05,196693
40,2016,0.685,0.731,10,-5.503,0,0.414,0.0292,0,0.369,0.266,145.245,247867
39,2016,0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,214507
39,2016,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,192191
39,2016,,,,,,,,,,,,
38,2016,,,,,,,,,,,,
37,2016,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42E-06,0.0843,0.71,101.969,197933
37,2016,0.756,0.674,0,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,251467
36,2016,0.662,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.676,86.412,223440
36,2016,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067
36,2016,0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,237300
36,2016,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987
36,2016,0.831,0.427,2,-6.903,1,0.106,0.0531,0,0.307,0.216,93.004,235320
35,2016,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,313547
35,2016,0.78,0.68,4,-6.081,1,0.0305,0.141,1.20E-05,0.138,0.594,118.026,180560
35,2016,0.535,0.388,7,-9.805,0,0.155,0.507,0,0.11,0.412,106.703,174000
34,2016,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,185733
34,2016,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94E-06,0.0644,0.593,105.017,214480
34,2016,0.525,0.433,6,-10.598,1,0.185,0.107,0,0.135,0.276,160.108,194613
34,2016,,,,,,,,,,,,
34,2016,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65E-05,0.107,0.246,147.464,260533
32,2016,0.852,0.553,1,-7.286,1,0.187,0.0559,0,0.332,0.656,142.079,205879
32,2016,0.424,0.438,11,-5.53,1,0.0553,0.617,0,0.0837,0.325,128.983,120308
32,2016,,,,,,,,,,,,
31,2016,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,193547
31,2016,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680
31,2016,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739
30,2016,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39E-06,0.116,0.4,166.052,227427
30,2016,0.675,0.562,7,-7.678,1,0.0352,0.233,0,0.0816,0.309,130.098,256533
30,2016,0.802,0.502,11,-7.136,0,0.059,0.856,0,0.256,0.675,123.097,208293
29,2016,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88E-05,0.1,0.397,117.996,263373
28,2016,0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02,229080
28,2016,0.444,0.819,10,-4.078,0,0.341,0.106,0,0.107,0.747,82.695,187973
27,2016,0.554,0.666,8,-7.414,1,0.0747,0.0702,0.00593,0.106,0.472,140.056,220440
52,2017,,,,,,,,,,,,
52,2017,,,,,,,,,,,,
52,2017,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667
52,2017,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960
52,2017,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,211467
50,2017,0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,220293
49,2017,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713
48,2017,0.655,0.797,2,-4.787,1,0.153,0.198,0,0.067,0.839,177.928,229360
48,2017,,,,,,,,,,,,
45,2017,0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,204347
44,2017,0.743,0.344,1,-11.174,1,0.118,0.169,0.00879,0.103,0.577,160.15,326933
43,2017,0.573,0.739,0,-5.74,1,0.129,0.0285,0,0.111,0.451,97.085,230227
43,2017,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080
41,2017,0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,225983
41,2017,0.732,0.458,5,-7.225,1,0.0311,0.447,0,0.136,0.661,98.938,165387
39,2017,0.535,0.388,7,-9.805,0,0.155,0.507,0,0.11,0.412,106.703,174000
39,2017,0.444,0.819,10,-4.078,0,0.341,0.106,0,0.107,0.747,82.695,187973
39,2017,0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,216880
39,2017,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58E-05,0.105,0.548,90.024,195920
39,2017,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44E-05,0.164,0.446,103.019,247160
37,2017,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39E-05,0.0958,0.421,150.011,177000
37,2017,0.886,0.525,8,-7.39,1,0.132,0.236,0,0.057,0.708,145.99,225205
36,2017,0.926,0.666,11,-5.314,1,0.244,0.0611,0,0.123,0.168,127.079,343150
36,2017,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233902
35,2017,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24E-05,0.0842,0.714,119.001,294573
34,2017,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,193547
34,2017,,,,,,,,,,,,
34,2017,0.817,0.72,5,-8.134,0,0.0809,0.172,0.000726,0.109,0.384,119.989,180563
34,2017,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,243837
34,2017,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,182707
33,2017,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14E-05,0.14,0.471,135.007,261154
33,2017,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147
33,2017,0.635,0.537,7,-7.895,0,0.0832,0.172,0,0.418,0.383,125.028,215381
33,2017,0.742,0.527,8,-6.892,0,0.0769,0.327,0,0.25,0.638,84.974,169238
33,2017,0.62,0.574,5,-7.788,0,0.0479,0.569,0,0.19,0.357,100.023,250173
32,2017,0.563,0.496,6,-9.381,0,0.406,0.0685,5.80E-05,0.173,0.426,139.993,329320
31,2017,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
31,2017,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08E-05,0.0789,0.378,172.006,224000
31,2017,0.735,0.425,0,-6.648,1,0.0464,0.011,0,0.055,0.848,85.896,188174
31,2017,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600
30,2017,0.679,0.587,7,-7.015,1,0.276,0.141,6.35E-06,0.137,0.486,186.003,230453
30,2017,0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,253107
29,2017,,,,,,,,,,,,
29,2017,0.728,0.415,8,-6.852,1,0.0639,0.401,0,0.0616,0.455,114.145,176320
29,2017,0.728,0.616,4,-4.238,1,0.0645,0.378,0,0.105,0.508,99.962,181880
28,2017,0.843,0.359,0,-7.417,1,0.461,0.069,0,0.12,0.156,81.987,163944
28,2017,0.874,0.497,6,-5.484,1,0.0562,0.22,0,0.0761,0.542,106.023,204502
28,2017,0.78,0.575,1,-5.628,0,0.139,0.106,0,0.129,0.273,81.502,222360
28,2017,0.65,0.736,6,-5.84,0,0.229,0.0528,0,0.235,0.613,159.173,226160
28,2017,0.607,0.536,10,-7.306,1,0.0305,0.386,0,0.102,0.434,147.986,224853
59,2018,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713
57,2018,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,263400
54,2018,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
52,2018,0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,204347
52,2018,0.655,0.797,2,-4.787,1,0.153,0.198,0,0.067,0.839,177.928,229360
52,2018,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147
52,2018,,,,,,,,,,,,
52,2018,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,163870
48,2018,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56E-05,0.153,0.608,116.073,209320
46,2018,0.765,0.523,2,-4.333,1,0.03,0.184,3.56E-05,0.132,0.394,104.988,217307
45,2018,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253
44,2018,0.392,0.402,0,-9.961,0,0.0536,0.288,0,0.243,0.228,143.883,354320
44,2018,0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,201707
42,2018,0.62,0.574,5,-7.788,0,0.0479,0.569,0,0.19,0.357,100.023,250173
42,2018,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233902
41,2018,0.752,0.505,9,-7.621,1,0.253,0.535,2.55E-06,0.104,0.419,91.97,197437
41,2018,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01E-05,0.131,0.129,159.801,218147
40,2018,0.643,0.849,2,-5.428,1,0.0526,0.0371,0,0.058,0.903,162.152,165853
40,2018,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,145800
40,2018,0.817,0.72,5,-8.134,0,0.0809,0.172,0.000726,0.109,0.384,119.989,180563
39,2018,0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,221440
38,2018,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606
38,2018,0.489,0.581,11,-5.731,1,0.0281,0.0312,0,0.132,0.494,86.016,196747
37,2018,0.752,0.505,9,-7.621,1,0.253,0.535,2.55E-06,0.104,0.419,91.97,197437
37,2018,0.444,0.557,0,-5.476,1,0.0602,0.453,0,0.152,0.296,115.058,234910
36,2018,0.706,0.643,11,-6.929,0,0.234,0.0242,0,0.262,0.885,143.931,203760
36,2018,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66E-05,0.165,0.394,136.948,202547
36,2018,,,,,,,,,,,,
35,2018,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,232253
35,2018,0.926,0.703,11,-6.337,0,0.103,0.0659,0,0.231,0.485,125.022,223713
35,2018,,,,,,,,,,,,
34,2018,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77E-06,0.451,0.717,142.929,131064
34,2018,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,231267
33,2018,0.675,0.751,0,-3.539,1,0.0296,0.0604,0,0.0893,0.612,118.384,181279
32,2018,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836
31,2018,0.88,0.428,9,-8.28,1,0.206,0.149,5.05E-05,0.114,0.333,100.007,172800
30,2018,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545
30,2018,0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,223347
30,2018,0.774,0.687,11,-4.818,0,0.0584,0.0179,1.17E-05,0.128,0.308,104.959,189440
29,2018,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418
29,2018,0.884,0.347,8,-8.227,0,0.35,0.015,7.00E-06,0.0871,0.376,75.016,220307
29,2018,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,305747
29,2018,0.422,0.609,11,-6.361,0,0.0335,0.0114,4.76E-06,0.108,0.0911,107.34,230011
29,2018,0.866,0.613,0,-6.385,1,0.151,0.0293,0,0.104,0.359,98.001,229210
29,2018,0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,245387
29,2018,0.963,0.346,5,-9.309,0,0.53,0.0355,0,0.108,0.562,119.957,142273
28,2018,0.662,0.714,5,-5.68,0,0.121,0.312,0,0.179,0.464,147.997,212120
28,2018,0.623,0.493,5,-7.727,0,0.0338,0.0632,0,0.104,0.594,81.019,223847
27,2018,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11E-06,0.294,0.354,121.993,205920
27,2018,0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,201240
53,2019,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,158040
52,2019,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,298899
52,2019,0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,173800
52,2019,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,231267
52,2019,0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,290320
52,2019,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820
52,2019,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,190947
52,2019,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545
51,2019,0.752,0.505,9,-7.621,1,0.253,0.535,2.55E-06,0.104,0.419,91.97,197437
51,2019,0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,201707
50,2019,0.489,0.581,11,-5.731,1,0.0281,0.0312,0,0.132,0.494,86.016,196747
48,2019,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54E-06,0.0921,0.699,110.054,160657
48,2019,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418
48,2019,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836
45,2019,0.629,0.328,11,-8.284,1,0.029,0.768,2.50E-05,0.103,0.389,74.953,197732
45,2019,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733
